10127739	31	1	0	0	0	0	0	22	24	27	20	21	19	5	5	3	5	5	2	0	.	1	3	0	0
10127763	26	1	0	0	0	0	0	13	17	16	20	30	21	7	6	6	6	6	5	0	.	0	0	0	0
10131396	35	0	0	0	0	0	0	20	19	19	18	19	19	6	5	6	6	6	6	0	.	0	0	0	0
10138862	61	0	0	0	0	0	0	23	19	24	21	20	18	7	6	6	7	7	6	1	.	2	0	0	0
10143343	44	1	0	0	0	0	0	28	23	24	23	19	18	3	5	3	5	5	5	0	.	0	0	0	0
10143378	42	0	0	0	0	0	0	33	24	21	20	22	21	4	4	5	5	5	4	0	.	0	0	0	0
10152326	86	1	0	0	0	0	1	23	22	26	27	25	23	7	5	5	4	6	7	0	1	0	0	0	0
10155651	39	0	0	0	0	0	0	32	37	29	18	25	16	2	2	2	5	3	6	0	.	0	0	0	0
10155686	35	1	0	0	1	0	0	16	31	39	18	41	23	5	3	2	5	3	4	0	.	0	0	0	4
10160132	72	1	0	0	0	0	1	25	24	24	24	26	23	6	6	5	6	6	6	0	.	0	0	0	0
10163492	50	1	0	0	1	1	0	21	22	23	26	24	21	2	2	4	2	3	4	0	.	4	1	1	1
10164243	72	1	0	0	0	0	1	22	19	21	21	24	25	7	7	5	4	7	7	1	4	3	2	0	1
10170219	59	0	0	0	0	0	0	21	31	23	21	22	21	5	4	4	5	5	5	0	.	0	0	0	0
10174729	59	1	0	0	1	0	0	29	32	34	28	32	40	3	3	2	2	3	3	1	1	1	1	0	1
10174753	28	0	0	0	0	0	0	32	38	32	30	37	36	2	2	1	2	2	1	1	5	1	1	1	1
10179178	38	0	0	0	0	0	0	23	23	24	24	23	24	5	4	4	6	5	5	0	.	0	0	0	0
10184767	75	1	0	0	0	0	1	19	21	19	21	19	18	7	6	7	7	7	7	0	.	0	0	0	0
10192603	57	0	0	0	0	0	0	31	21	17	23	26	23	4	5	4	5	5	5	0	.	0	0	0	0
10192972	41	1	0	0	0	0	0	27	21	17	18	19	21	5	6	6	6	6	6	0	.	0	0	0	0
10193723	47	0	0	0	0	0	0	29	24	27	34	25	35	6	6	5	6	6	5	0	.	0	0	1	0
10193758	46	1	0	0	0	0	0	27	36	33	31	33	32	6	4	5	4	6	5	0	.	0	0	0	0
10202706	39	0	0	0	0	0	0	22	19	22	20	18	28	6	6	5	5	6	4	3	.	0	0	0	0
10211632	49	0	0	0	0	0	0	24	23	23	27	24	24	6	6	5	6	6	5	0	.	0	0	0	0
10212019	43	1	0	0	0	0	0	21	25	23	21	21	21	6	6	5	6	6	6	0	.	0	0	0	0
10212043	43	0	0	0	0	0	0	19	21	20	21	20	19	5	6	5	6	6	5	0	.	0	0	0	0
10217231	41	0	0	0	0	0	0	24	22	24	24	24	24	5	5	4	3	4	5	0	.	0	0	0	0
10253068	46	1	0	0	0	0	0	21	22	31	22	22	21	6	5	6	6	6	6	0	.	0	0	0	0
10254218	65	1	0	0	0	0	0	25	34	41	38	36	31	6	6	4	4	4	5	0	1	1	0	0	1
10263136	68	0	0	0	1	1	1	19	19	24	19	18	23	5	5	5	5	5	5	0	.	0	0	0	0
10273212	50	0	0	0	1	1	0	24	26	24	25	33	25	2	3	3	3	3	2	0	.	0	0	0	0
10278818	51	0	0	0	0	0	0	24	20	19	20	19	18	4	6	6	6	6	7	0	.	1	1	1	0
10278842	49	1	0	0	0	0	0	18	20	18	23	22	30	4	4	5	5	5	5	0	.	0	0	0	0
10286276	39	1	0	0	0	0	0	18	20	19	22	19	19	7	7	6	7	7	7	0	.	0	0	0	0
10301208	46	0	0	0	0	0	0	20	42	39	28	30	23	6	2	2	5	4	4	0	.	1	0	0	0
10301232	41	1	0	0	1	1	0	18	32	27	28	23	29	5	5	5	6	6	4	2	.	1	0	1	2
10303472	43	1	0	0	0	0	0	35	35	20	32	34	27	3	4	6	3	2	4	1	.	0	1	1	0
10306897	44	0	1	1	0	0	0	31	17	27	17	22	32	6	5	3	5	5	4	0	.	0	0	0	0
10307958	66	1	1	1	1	1	1	36	28	31	33	31	33	2	4	3	3	5	4	1	3	1	2	1	0
10318038	32	1	0	0	0	0	0	18	17	22	27	24	26	4	5	4	5	4	4	0	.	0	0	0	0
10319123	56	0	0	0	1	1	0	24	24	24	25	25	24	6	5	5	5	6	6	1	5	1	2	4	3
10319158	55	1	1	1	1	0	0	27	25	24	26	23	22	6	6	6	6	5	6	1	2	3	1	3	1
10319182	24	1	0	0	0	0	0	20	35	34	21	24	25	5	3	4	5	5	5	0	.	0	0	0	0
10319212	22	1	0	0	0	0	0	20	25	33	17	38	38	5	5	6	6	5	2	0	1	0	0	0	0
10323651	34	1	0	0	0	0	0	21	19	20	19	23	17	5	6	6	6	6	6	0	.	0	0	0	0
10331433	43	1	0	0	0	0	0	18	25	28	24	27	28	6	6	6	6	6	5	0	.	0	0	0	0
10340386	63	0	0	0	0	0	0	20	24	23	24	27	24	5	6	6	7	5	5	0	.	0	0	0	0
10347119	66	0	0	0	0	0	1	19	21	20	22	18	18	6	5	5	6	6	6	0	.	0	0	0	0
10347143	63	1	0	0	0	0	0	22	25	20	19	21	20	6	6	5	5	6	5	0	.	0	1	1	1
10356061	86	0	0	0	1	1	1	19	39	20	24	48	45	7	7	7	7	1	1	0	7	0	0	4	4
10356096	61	1	0	0	0	0	0	23	23	23	19	24	22	6	6	5	6	5	5	0	.	0	0	0	0
10358307	39	1	0	0	0	0	0	22	21	12	19	13	15	6	7	6	6	6	6	0	.	0	0	0	0
10358331	37	0	0	0	0	0	0	27	23	31	23	24	28	4	6	5	5	5	5	0	.	0	0	0	0
10366148	51	1	0	0	0	0	0	23	19	19	19	19	19	4	5	5	5	6	4	0	.	0	0	0	0
10366172	49	0	0	0	0	0	0	25	25	20	24	25	24	5	5	6	6	5	6	1	.	0	0	0	0
10366202	21	1	0	0	0	0	0	24	20	27	22	19	18	4	6	5	5	6	5	0	.	0	0	0	0
10366237	18	1	0	0	0	0	0	25	24	26	28	31	25	5	6	5	5	4	6	0	.	1	0	0	0
10369872	28	1	0	0	0	0	0	27	34	25	29	19	22	5	3	4	5	5	5	0	.	0	0	0	0
10370242	29	1	0	0	0	0	0	23	25	22	29	30	26	6	6	6	5	5	4	0	.	0	0	0	0
10372857	34	1	0	0	0	0	0	21	23	22	29	19	25	6	6	6	5	5	5	0	.	0	0	0	1
10390766	36	1	0	0	0	0	0	20	13	24	24	34	35	5	6	3	3	2	1	0	.	0	0	0	0
10398619	82	1	0	0	1	0	1	22	25	30	27	25	25	7	6	7	3	5	6	0	.	0	0	0	0
10403086	51	0	0	0	1	1	0	25	22	20	27	27	35	3	4	5	3	3	2	3	2	0	0	2	2
10405321	58	0	0	0	0	0	0	21	23	23	22	18	29	6	6	6	6	5	4	0	.	0	0	0	0
10405356	55	1	0	0	0	0	0	23	23	23	22	22	24	5	5	5	5	5	5	0	.	0	0	0	0
10405399	29	0	0	0	0	0	0	19	20	18	19	15	16	5	4	5	6	6	7	0	.	0	0	0	0
10405429	20	0	0	0	0	0	0	16	16	17	19	16	14	7	6	7	6	6	7	0	.	0	0	0	0
10408681	58	0	0	0	0	0	0	23	19	22	22	23	24	5	5	5	5	5	5	0	.	0	0	1	0
10408711	56	1	0	0	0	0	0	18	13	12	14	12	12	6	7	7	7	7	7	0	.	0	0	0	0
10408746	27	0	0	0	0	0	0	26	23	25	20	25	26	4	5	5	5	5	5	0	.	0	0	0	0
10408789	24	1	0	0	0	0	0	24	23	24	33	28	27	4	4	3	3	3	4	0	.	0	0	0	0
10409807	63	0	0	0	0	0	0	18	18	18	19	18	18	7	7	7	7	7	7	0	.	0	0	0	0
10410953	40	1	0	0	0	0	0	28	34	35	26	27	27	3	4	2	5	5	4	0	.	0	0	0	1
10413197	41	1	0	0	1	1	0	22	30	23	26	23	23	6	4	5	4	5	6	0	.	0	0	0	0
10418768	68	0	0	0	0	0	1	20	18	19	23	22	29	6	6	6	6	6	6	0	.	0	0	0	0
10418822	42	1	0	0	0	0	0	19	23	21	24	21	24	5	4	4	4	5	5	0	.	0	0	0	0
10422188	21	1	0	0	0	0	0	16	20	24	25	34	24	4	5	5	5	4	5	0	.	0	0	0	0
10440038	37	0	0	0	0	0	0	19	20	19	17	21	20	6	6	6	6	6	6	0	.	0	0	0	0
10440062	37	1	0	0	0	0	0	17	28	31	17	19	23	6	3	5	5	5	5	0	.	0	0	0	0
10440097	36	1	0	0	0	0	0	25	24	24	18	25	18	6	6	6	6	5	6	0	3	1	0	0	0
10440127	35	1	0	0	0	0	0	26	28	32	23	25	24	6	4	4	5	5	5	0	.	0	0	0	0
10440151	35	1	0	0	0	0	0	27	38	18	26	25	25	1	2	3	3	3	3	1	1	1	1	2	1
10453466	70	0	0	0	1	1	1	19	21	18	21	21	22	6	6	6	6	6	6	0	3	0	1	2	2
10453504	69	1	0	0	0	0	1	20	37	23	19	17	19	6	4	6	6	6	6	0	.	0	0	0	0
10468021	47	0	0	0	1	1	0	20	21	20	23	31	23	6	6	6	6	6	6	0	.	0	0	0	0
10468056	38	1	0	0	0	0	0	19	24	24	22	24	24	7	6	6	7	6	6	0	.	0	0	0	0
10478108	36	0	0	0	0	0	0	26	26	24	27	28	28	5	4	5	4	5	5	0	.	0	0	0	0
10478132	35	0	0	0	1	1	0	24	24	22	23	24	27	5	6	6	6	6	6	0	.	0	0	0	0
10484817	37	0	0	0	0	0	0	19	19	19	21	21	19	6	5	5	5	5	5	0	.	0	0	0	0
10491562	27	1	0	0	0	0	0	26	23	24	24	20	19	6	6	5	6	6	5	0	.	0	0	0	0
10500499	60	0	0	0	0	0	0	18	18	20	18	17	18	6	6	6	6	7	6	0	.	0	0	0	0
10503846	57	0	0	0	0	0	0	19	18	20	22	24	23	5	5	5	5	4	4	0	.	0	0	0	0
10503889	58	1	0	0	0	0	0	21	23	20	21	23	21	7	6	7	7	7	7	0	.	0	0	0	0
10513922	52	0	0	0	0	0	0	21	26	22	22	23	23	5	5	5	6	5	5	0	.	0	0	0	0
10515143	26	1	0	0	0	0	0	18	18	18	17	18	18	5	5	5	6	6	6	0	.	0	0	0	0
10522883	63	0	0	0	0	0	0	29	30	34	30	19	24	3	4	3	5	5	6	0	.	1	1	1	1
10525157	69	1	0	0	0	0	1	24	24	23	27	26	25	4	5	5	5	5	5	0	.	0	0	0	0
10528482	62	0	0	0	0	0	0	18	17	19	18	18	19	7	7	7	7	6	6	0	.	0	0	0	0
10528512	61	1	0	0	0	0	0	17	18	20	18	19	21	6	6	6	7	6	6	0	.	0	0	0	0
10528547	28	1	0	0	0	0	0	21	26	23	25	26	24	6	6	6	5	4	5	0	.	0	0	0	0
10532951	61	1	0	0	1	0	0	21	19	21	23	22	19	6	4	4	5	6	6	0	.	0	0	0	0
10533028	35	1	0	0	0	0	0	22	24	24	24	24	23	5	4	4	4	4	4	0	.	1	0	0	0
10539719	44	0	0	0	1	0	0	18	22	20	19	12	12	4	4	5	6	5	7	0	.	0	0	0	0
10539743	26	0	0	0	1	1	0	24	32	23	26	21	26	5	4	4	5	5	5	0	.	1	0	0	1
10541942	59	1	0	0	0	0	0	27	29	39	24	33	24	5	5	2	5	4	6	0	.	1	0	0	0
10542019	21	0	0	0	0	0	0	20	22	34	25	24	24	5	5	2	3	3	4	0	.	0	0	0	0
10543031	58	0	0	0	0	0	0	20	33	25	25	36	35	6	4	6	5	2	4	0	.	0	0	0	1
10543066	56	1	0	0	0	0	0	25	22	24	18	23	17	5	5	6	7	6	6	0	.	0	0	0	0
10549757	71	1	1	1	0	0	1	19	19	20	18	19	22	6	6	6	6	5	7	0	.	0	0	0	0
10558713	56	0	0	0	0	0	0	17	18	18	18	17	18	6	5	5	5	6	5	0	.	0	0	0	0
10558748	50	1	0	0	1	0	0	22	24	23	26	24	32	5	5	5	4	4	4	0	.	0	0	0	1
10558772	25	0	0	0	0	0	0	17	18	21	19	24	23	5	5	5	6	5	5	0	.	0	0	0	0
10559833	50	0	0	0	0	0	0	19	18	18	18	18	19	5	5	6	5	5	6	0	.	0	0	0	0
10559868	47	1	0	0	0	0	0	20	23	24	21	18	22	6	6	6	6	5	6	0	.	0	0	0	0
10559892	21	1	0	0	0	0	0	23	24	19	24	26	18	5	5	6	5	5	5	0	.	0	0	0	0
10559922	19	0	0	0	0	0	0	17	28	19	19	31	24	6	5	6	5	3	5	0	.	0	0	0	0
10561005	51	0	0	0	0	0	0	24	22	23	23	24	28	6	5	5	6	6	6	0	.	0	0	0	0
10562079	36	1	0	0	0	0	0	45	24	24	27	38	35	1	3	2	3	3	3	0	.	0	0	0	0
10562109	33	0	0	0	0	0	0	23	25	25	25	32	28	5	5	4	4	4	4	0	.	0	0	0	0
10562168	30	1	0	0	0	0	0	23	14	15	18	16	24	5	6	6	6	6	5	0	.	0	0	0	0
10563229	47	1	0	0	0	0	0	29	31	25	24	22	39	2	2	4	1	3	1	0	.	1	0	0	0
10563253	31	1	0	0	0	0	0	26	24	32	24	33	32	7	5	3	6	4	4	0	.	0	0	0	0
10564349	60	1	0	0	0	0	0	19	19	17	19	20	26	5	6	5	5	6	6	0	.	1	0	0	0
10564373	33	1	0	0	1	0	0	26	23	24	26	21	23	4	5	3	5	5	5	0	.	0	0	0	0
10567704	76	1	0	0	1	0	1	19	19	24	22	23	22	7	7	3	4	6	6	0	5	2	1	0	0
10575537	57	1	0	0	0	0	0	26	24	25	24	25	34	5	4	4	5	6	4	0	.	0	0	0	0
10587829	40	0	0	0	0	0	0	21	20	23	20	20	22	6	6	5	6	6	5	0	.	0	0	0	0
10588949	55	0	0	0	0	0	0	16	21	17	18	24	24	6	6	7	6	6	5	0	.	0	0	0	0
10588973	67	1	0	0	0	0	1	17	19	24	19	28	28	7	6	6	6	6	6	0	.	0	0	0	0
10593411	68	0	0	0	0	0	1	19	16	20	20	21	18	7	7	6	6	7	7	0	.	0	0	0	0
10593446	60	1	0	0	0	0	0	22	22	24	26	24	28	6	5	5	4	5	3	0	.	0	0	0	0
10593489	33	1	0	0	0	0	0	21	18	24	23	18	19	5	5	3	3	4	5	1	.	0	0	0	0
10594531	62	0	0	0	0	0	0	21	18	20	18	20	20	5	5	5	5	6	5	0	0	0	0	0	0
10594566	61	1	0	0	1	1	0	20	20	23	19	20	20	4	5	4	5	7	5	2	4	3	2	0	0
10594604	37	1	0	0	0	0	0	32	32	29	25	35	42	3	4	3	3	3	2	1	.	0	1	3	2
10594663	34	0	0	0	0	0	0	20	18	18	21	19	20	6	5	6	6	5	5	0	.	0	0	0	0
10594698	37	0	0	0	0	0	0	22	23	24	20	25	27	4	5	3	4	3	3	0	.	0	0	0	1
10596836	35	0	0	0	1	0	0	22	24	23	23	22	23	5	4	4	5	5	6	0	.	0	0	0	0
10600191	37	0	0	0	0	0	0	31	30	38	24	24	22	4	4	3	5	5	6	0	.	0	0	0	0
10606947	34	1	0	0	0	0	0	22	16	23	27	28	25	5	6	5	4	4	4	1	.	0	0	0	0
10607978	46	0	0	0	0	0	0	22	23	21	22	23	23	5	4	5	5	5	5	0	.	0	0	0	0
10608001	43	1	0	0	0	0	0	26	25	24	24	24	24	5	6	6	6	6	6	0	.	0	0	0	0
10613579	53	0	0	0	0	0	0	21	25	30	20	18	18	6	5	6	6	7	6	0	.	0	0	0	0
10613609	54	1	0	0	0	0	0	30	30	33	20	16	13	6	5	5	5	4	7	0	.	0	0	0	0
10623647	53	1	0	0	1	1	0	27	32	18	39	35	29	4	3	5	3	4	5	1	6	3	3	3	3
10627006	64	1	0	0	1	1	0	19	26	19	20	20	23	6	6	6	6	6	6	0	.	0	0	1	0
10627049	64	0	0	0	0	0	0	22	24	21	19	21	21	6	6	6	6	6	6	0	.	0	0	1	0
10628126	58	0	0	0	1	1	0	23	23	29	22	21	21	5	5	4	5	5	5	1	.	0	0	0	0
10628169	58	1	0	0	0	0	0	19	19	19	19	19	18	6	6	6	6	6	6	0	0	0	0	0	0
10631488	65	1	0	0	1	1	0	23	25	24	20	28	24	7	6	6	6	6	6	0	.	0	0	0	0
10638202	63	0	0	0	1	0	0	23	19	21	20	23	24	5	5	5	5	6	6	0	.	0	0	0	0
10638237	32	1	0	0	0	0	0	16	21	21	20	20	28	5	5	5	5	6	6	0	.	0	0	0	1
10638261	29	0	0	0	0	0	0	13	19	21	19	35	19	5	5	3	5	5	5	0	.	0	0	0	0
10643826	70	1	0	0	0	0	1	22	22	21	22	19	27	6	6	6	6	6	6	0	.	0	0	0	0
10643869	30	1	0	0	0	0	0	22	21	19	19	20	24	6	6	6	6	6	6	0	.	0	0	0	0
10648313	49	0	0	0	0	0	0	19	19	19	20	22	19	5	5	5	5	5	5	0	.	0	0	0	0
10653872	54	0	0	0	0	0	0	19	18	18	18	18	18	6	7	6	5	6	6	0	.	0	0	0	0
10653902	51	1	0	0	0	0	0	21	20	28	21	20	18	6	6	6	6	7	6	0	.	0	0	0	0
10653937	29	0	0	0	0	0	0	27	19	18	18	20	20	5	5	5	5	5	5	0	.	0	0	0	0
10655026	30	1	0	0	0	0	0	20	21	24	20	25	22	6	6	6	5	5	5	0	.	1	0	0	0
10656111	37	1	1	1	1	1	0	25	22	18	24	26	31	6	5	6	4	4	4	1	.	0	1	0	0
10656146	37	0	0	0	1	1	0	27	21	17	19	24	24	5	6	6	5	5	5	0	.	0	0	0	0
10660593	65	0	0	0	1	1	0	29	23	35	23	24	25	5	6	5	5	5	6	1	.	1	1	1	1
10660623	66	1	0	0	0	0	1	29	22	36	25	21	17	6	7	6	7	6	7	0	.	0	0	0	0
10660658	40	0	0	0	0	0	0	31	27	24	25	33	28	6	5	5	6	5	6	0	.	0	0	0	0
10662863	40	1	1	1	0	0	0	14	18	34	19	13	15	7	7	5	6	6	6	0	.	0	0	0	0
10666192	40	0	0	0	0	0	0	23	24	32	23	18	21	6	6	4	5	6	6	0	.	0	0	0	0
10666222	39	1	0	0	0	0	0	28	23	29	26	26	24	6	6	5	5	6	4	0	.	0	0	0	0
10669612	47	0	0	0	1	0	0	27	26	32	34	33	31	4	5	5	3	4	4	0	2	2	2	2	2
10679669	63	0	0	0	0	0	0	20	22	19	18	19	19	7	7	6	6	7	6	0	.	0	0	0	0
10679693	32	0	0	0	0	0	0	22	20	19	20	20	19	4	5	5	5	5	5	0	.	0	0	0	0
10682988	34	1	0	0	0	0	0	20	24	23	20	22	37	5	5	6	5	5	3	0	.	0	0	0	0
10684107	54	0	0	0	0	0	0	23	22	19	37	13	16	3	3	4	2	7	6	0	.	0	0	0	0
10684131	53	1	0	0	0	0	0	24	24	24	24	24	24	6	6	5	6	6	6	0	.	0	0	0	0
10684166	24	0	0	0	0	0	0	18	20	16	18	19	22	6	6	5	6	6	6	0	.	0	0	0	0
10684204	22	1	0	0	0	0	0	23	23	24	24	23	24	5	6	6	5	6	5	0	.	0	0	0	0
10688617	67	1	1	1	0	0	1	27	28	21	32	28	25	6	3	4	3	2	4	0	.	0	0	0	0
10689761	27	0	0	0	0	0	0	23	21	21	21	22	21	6	6	6	6	6	6	0	.	1	0	0	0
10690816	55	0	1	1	0	0	0	25	21	17	22	19	14	5	5	6	6	5	6	0	.	0	0	0	0
10698663	38	0	0	0	0	0	0	21	20	22	20	23	27	5	5	5	5	5	4	0	.	0	0	0	1
10698698	36	1	1	1	0	0	0	18	23	23	23	23	26	5	5	5	5	5	4	0	.	0	0	0	0
10706496	53	1	0	0	0	0	0	21	20	17	21	18	20	4	3	4	4	5	4	0	.	0	0	0	0
10707646	44	1	0	0	0	0	0	19	20	18	18	18	18	6	5	6	6	6	6	0	.	0	0	0	0
10707689	19	1	0	0	0	0	0	17	14	18	17	22	24	6	7	6	6	6	6	0	.	0	0	0	0
10716572	34	1	0	0	0	0	0	18	19	21	19	18	18	6	7	6	6	6	6	0	.	0	0	0	0
10719938	40	0	0	0	0	0	0	21	25	22	22	23	22	5	5	5	5	5	5	0	.	0	0	0	0
10719962	38	1	0	0	0	0	0	32	24	21	19	21	19	5	6	7	7	6	6	0	.	0	0	0	0
10722173	53	0	0	0	0	0	0	21	19	19	21	20	20	6	6	6	5	5	5	1	.	0	1	0	0
10724419	61	0	0	0	0	0	0	20	30	29	22	21	23	5	5	4	4	4	4	0	.	0	0	0	0
10724478	28	0	0	0	0	0	0	19	28	42	21	18	18	5	5	2	5	6	6	0	.	0	0	0	0
10724508	25	1	0	0	0	0	0	29	38	36	27	35	23	5	2	3	3	4	5	0	.	0	0	0	0
10725539	55	0	0	0	0	0	0	25	18	23	28	22	19	4	5	4	4	6	5	0	.	0	0	0	0
10725598	28	1	0	0	0	0	0	19	22	20	19	20	18	6	5	6	5	5	5	0	.	0	0	0	0
10741208	73	0	0	0	0	0	1	18	18	18	17	17	21	6	6	6	6	6	6	0	.	0	0	0	0
10741232	73	1	1	1	1	1	1	21	19	24	23	25	24	7	7	7	7	6	7	0	.	0	0	0	0
10750169	55	0	0	0	0	0	0	20	16	20	24	17	25	6	6	6	6	6	6	0	.	0	0	0	0
10750193	53	1	0	0	0	0	0	16	17	18	17	18	19	7	6	6	6	6	6	0	.	0	0	0	0
10750223	27	0	0	0	0	0	0	30	22	20	20	19	19	6	6	6	6	6	6	0	.	0	0	0	0
10753559	61	1	0	0	0	0	0	22	21	21	20	22	22	7	7	7	7	7	7	0	.	0	0	0	0
10757996	67	0	0	0	0	0	1	25	23	21	25	22	23	6	6	5	6	6	5	0	1	0	0	0	0
10758062	30	1	0	0	0	0	0	23	18	24	34	32	12	5	5	5	3	3	6	4	7	3	3	4	0
10772588	72	0	0	0	0	0	1	18	20	19	18	19	19	7	5	4	7	7	6	0	.	0	0	0	0
10772618	68	1	0	0	1	1	1	30	34	31	33	31	28	5	4	4	7	4	6	3	6	3	2	3	2
10784969	24	1	0	0	0	0	0	23	23	23	25	20	28	5	5	5	4	5	4	0	.	0	0	0	0
10797181	89	0	0	0	0	0	1	19	19	18	18	18	20	5	5	5	4	5	5	0	.	0	0	0	0
10797246	49	0	0	0	0	0	0	18	19	18	18	18	18	7	6	7	7	7	7	0	.	0	0	0	0
10802789	49	1	0	0	0	0	0	24	25	23	24	24	24	4	5	5	5	5	5	0	.	0	1	0	0
10802819	46	0	1	1	1	1	0	27	23	23	26	26	24	4	4	3	4	4	5	1	.	1	0	1	0
10802878	25	1	0	0	0	0	0	26	24	28	22	34	30	4	4	5	4	3	3	1	.	0	0	0	0
10805028	45	0	0	0	0	0	0	23	22	24	24	21	25	4	3	3	4	4	5	0	.	0	0	0	0
10805052	39	1	0	0	0	0	0	26	18	28	22	17	16	5	6	4	4	6	5	0	.	0	0	0	0
10808388	56	0	0	0	0	0	0	18	18	18	18	18	18	7	7	7	7	7	7	0	.	0	0	0	0
10808418	57	1	0	0	0	0	0	25	27	24	26	26	26	7	5	5	5	7	6	0	.	0	0	0	0
10809503	60	0	0	0	0	0	0	18	21	18	18	18	18	6	6	6	6	6	6	0	.	0	0	0	0
10809538	56	1	0	0	0	0	0	23	24	28	27	30	24	5	5	4	5	5	4	1	.	0	0	0	0
10809562	31	1	1	1	0	0	0	27	28	35	26	25	25	5	5	5	5	5	5	0	.	2	2	0	0
10809597	26	1	0	0	0	0	0	31	29	29	19	24	34	5	5	5	5	5	5	0	.	0	0	0	0
10812857	74	1	0	0	1	0	1	21	18	20	24	21	21	7	7	7	7	7	5	0	.	1	1	0	2
10812881	72	0	0	0	0	0	1	18	19	20	18	17	18	6	6	7	7	6	7	0	.	0	0	0	0
10813977	70	0	0	0	0	0	1	18	19	21	19	20	20	6	6	6	6	5	6	0	.	0	0	0	0
10814019	72	1	0	0	0	0	1	22	24	22	21	19	21	7	6	5	5	6	5	0	.	0	0	0	0
10819606	41	1	0	0	0	0	0	30	30	34	34	32	22	5	4	4	5	4	5	0	3	0	0	0	0
10819649	17	0	0	0	0	0	0	20	19	19	23	16	20	7	7	7	6	6	6	0	.	0	0	0	0
10820698	58	0	0	0	0	0	0	23	21	19	19	21	22	6	6	6	5	5	6	0	.	0	0	0	0
10820728	55	1	0	0	0	0	0	24	22	26	24	24	25	6	5	5	5	5	6	0	.	0	0	0	0
10820752	28	1	0	0	0	0	0	26	23	23	23	22	23	5	5	6	6	6	6	0	.	0	0	0	0
10822933	61	1	0	0	0	0	0	22	16	19	28	20	23	6	6	6	6	6	6	0	.	0	0	0	0
10822968	64	0	0	0	0	0	0	20	17	18	17	18	18	6	6	6	6	6	6	0	.	0	0	0	0
10822992	29	1	0	0	0	0	0	16	21	18	27	20	20	7	7	7	7	7	7	0	.	0	0	0	0
10824057	54	1	0	0	0	0	0	22	25	22	20	20	26	6	6	6	6	6	6	1	.	0	0	0	0
